Generation,Boltzmann average,Boltzmann clones,Boltzmann diversity,Boltzmann max,Boltzmann parentsAvg,Boltzmann replacementAvg,
101,40.843,81.0,0.4575,55.382,46.051,47.250
102,41.776,82.0,0.47,55.382,47.029,46.537
103,40.911,72.0,0.5258,55.382,42.460,44.188
104,39.394,71.0,0.51,55.382,46.759,42.247
105,41.273,81.0,0.4633,55.382,47.583,45.272
106,41.918,83.0,0.4775,55.382,46.282,44.526
107,41.554,82.0,0.4525,55.382,47.282,47.475
108,41.387,73.0,0.5108,55.382,46.297,44.029
109,40.932,72.0,0.4908,55.382,46.921,43.916
110,40.177,67.0,0.52,55.382,46.659,44.103
111,40.267,69.0,0.5175,55.382,44.504,48.113
112,41.236,76.0,0.5016,55.382,48.684,44.132
113,41.438,77.0,0.4808,55.382,44.127,44.962
114,40.642,75.0,0.4825,55.382,46.545,44.320
115,41.468,91.0,0.4308,55.382,47.497,43.620
116,40.933,73.0,0.5083,55.382,44.988,45.593
117,41.058,84.0,0.4708,55.382,48.067,49.921
118,43.235,97.0,0.4083,55.382,45.912,45.497
119,41.820,82.0,0.4708,55.382,48.112,45.297
120,41.174,77.0,0.4816,55.382,45.062,45.194
121,40.326,80.0,0.4808,55.382,44.877,45.357
122,40.136,70.0,0.5033,55.382,45.739,44.631
123,41.243,76.0,0.4941,55.382,45.288,42.848
124,40.062,70.0,0.5166,55.382,42.895,43.303
125,39.317,66.0,0.5441,55.382,46.497,43.328
126,40.468,77.0,0.4875,55.382,44.988,41.345
127,39.777,70.0,0.4975,55.382,45.084,44.852
128,41.209,81.0,0.4875,55.382,47.685,45.333
129,42.160,83.0,0.4666,55.382,45.099,48.204
130,41.617,79.0,0.4741,55.382,46.366,48.043
131,42.515,89.0,0.4391,55.382,47.219,44.753
132,41.085,66.0,0.5291,55.382,44.950,46.642
133,40.526,74.0,0.4925,55.382,46.976,44.018
134,41.362,78.0,0.48,55.382,47.290,43.872
135,40.985,79.0,0.4825,55.382,45.988,44.159
136,40.518,70.0,0.5141,55.382,45.485,43.726
137,40.562,74.0,0.51,55.382,45.226,47.157
138,41.514,80.0,0.4725,55.382,45.585,43.696
139,41.557,83.0,0.4666,55.382,47.854,46.782
140,42.221,79.0,0.4775,55.382,46.846,45.727
141,41.244,79.0,0.48,55.769,40.758,46.100
142,39.023,89.0,0.4291,55.769,50.331,44.754
143,41.942,86.0,0.4625,55.769,43.711,48.213
144,41.283,82.0,0.4708,55.769,48.573,42.762
145,41.233,78.0,0.4933,55.769,46.618,47.718
146,41.533,79.0,0.4941,55.769,46.230,44.158
147,40.962,76.0,0.4675,55.769,45.975,46.150
148,41.617,84.0,0.4591,55.769,45.241,42.997
149,40.636,79.0,0.4741,55.769,47.797,45.872
150,42.069,79.0,0.4908,55.769,47.817,47.486
151,43.253,90.0,0.4441,55.769,48.872,47.767
152,42.545,84.0,0.4741,55.769,45.035,46.518
153,40.499,67.0,0.5091,55.769,46.597,45.575
154,39.407,63.0,0.5491,55.769,45.026,43.774
155,41.833,87.0,0.4616,55.769,48.170,48.947
156,42.763,94.0,0.425,55.769,46.220,47.251
157,41.409,82.0,0.4658,55.769,44.656,43.233
158,40.336,77.0,0.4958,55.769,43.909,43.974
159,39.814,83.0,0.4458,55.769,46.328,45.485
160,41.294,80.0,0.5,55.769,48.302,47.303
161,42.902,98.0,0.405,55.769,44.955,46.498
162,40.846,75.0,0.5083,55.769,46.148,46.612
163,41.332,73.0,0.4891,55.769,47.375,47.994
164,41.282,74.0,0.5066,55.769,45.910,47.522
165,40.825,71.0,0.5,55.769,44.391,45.714
166,40.828,75.0,0.4891,55.769,45.152,46.890
167,40.210,75.0,0.4933,55.769,44.479,44.800
168,39.966,76.0,0.5033,55.769,45.253,43.984
169,39.729,77.0,0.495,55.769,44.762,44.960
170,40.628,78.0,0.4916,55.769,45.965,42.496
171,40.822,73.0,0.5016,55.769,44.501,46.002
172,40.714,79.0,0.4741,55.769,47.514,45.623
173,41.633,80.0,0.4583,55.769,45.662,42.687
174,39.614,66.0,0.5225,56.642,31.481,43.754
