Generation,Squared average,Roulette average,10-Tourney average,RandomTourney average,Elite average,Random average,RandomTourney clones,Elite clones,Squared clones,Random clones,Roulette clones,10-Tourney clones,Squared diversity,Elite diversity,RandomTourney diversity,Roulette diversity,Random diversity,10-Tourney diversity,Elite max,RandomTourney max,Squared max,Roulette max,10-Tourney max,Random max,Roulette parentsAvg,RandomTourney parentsAvg,Elite parentsAvg,10-Tourney parentsAvg,Random parentsAvg,Squared parentsAvg,10-Tourney replacementAvg,Elite replacementAvg,Random replacementAvg,Squared replacementAvg,Roulette replacementAvg,RandomTourney replacementAvg,
16,29.868,30.317,34.778,31.268,31.039,29.013,3.0,0.0,0.0,1.0,0.0,5.0,0.7888,0.7555,0.6222,0.8333,0.7888,0.6444,43.131,43.131,43.131,43.646,43.288,43.131,28.389,29.613,30.597,37.851,26.390,30.110,33.931,33.931,33.931,33.931,33.931,33.931
17,29.954,30.875,35.122,30.984,31.932,28.983,2.0,0.0,1.0,1.0,1.0,7.0,0.7666,0.7555,0.7055,0.7833,0.7888,0.4722,43.271,43.131,43.131,43.131,43.646,43.131,26.850,31.865,30.597,37.345,24.590,28.925,33.931,33.931,33.931,33.931,33.931,33.931
18,30.752,29.625,34.765,32.299,31.626,27.898,6.0,2.0,0.0,1.0,2.0,8.0,0.7333,0.6444,0.6444,0.6833,0.8,0.5833,43.131,43.131,43.131,43.131,43.131,43.131,28.566,33.569,30.597,36.826,27.647,30.904,33.931,33.931,33.931,33.931,33.931,33.931
19,31.907,29.733,35.109,32.662,31.192,29.581,4.0,0.0,5.0,4.0,3.0,10.0,0.65,0.7555,0.7,0.6277,0.7333,0.5333,43.131,43.131,43.131,43.131,43.131,43.131,28.450,30.185,30.597,38.048,29.026,31.767,33.931,33.931,33.931,33.931,33.931,33.931
20,31.923,29.383,34.709,30.916,31.647,30.656,3.0,2.0,4.0,1.0,0.0,7.0,0.6333,0.7,0.7611,0.7888,0.7611,0.6388,43.131,43.131,43.131,43.131,43.131,43.131,26.094,29.484,30.597,35.953,27.281,30.802,33.931,33.931,33.931,33.931,33.931,33.931
21,31.378,28.939,33.969,31.108,30.510,29.627,7.0,0.0,6.0,2.0,0.0,5.0,0.7055,0.7555,0.6444,0.8444,0.7611,0.7222,43.131,43.131,43.131,43.131,43.131,43.131,28.094,28.709,30.597,38.417,28.132,29.936,33.931,33.931,33.931,33.931,33.931,33.931
22,30.863,30.295,35.357,30.878,31.876,29.364,3.0,0.0,1.0,1.0,3.0,6.0,0.7888,0.7,0.7333,0.7166,0.7888,0.5833,43.131,43.131,43.131,43.131,43.131,43.131,28.976,28.457,30.597,37.947,27.063,30.094,33.931,33.931,33.931,33.931,33.931,33.931
23,31.844,30.692,35.577,30.495,31.286,29.840,2.0,0.0,4.0,1.0,6.0,8.0,0.7333,0.7277,0.7333,0.6777,0.7388,0.5055,43.131,43.131,43.131,43.131,43.131,43.131,27.866,31.743,30.597,36.157,26.735,28.871,33.931,33.931,33.931,33.931,33.931,33.931
24,31.004,30.016,34.607,32.200,31.063,29.111,3.0,1.0,2.0,4.0,2.0,12.0,0.7333,0.7277,0.6444,0.7555,0.6611,0.5277,43.131,43.131,43.131,47.302,43.131,43.131,28.794,28.563,30.597,37.910,26.499,28.888,33.931,33.931,33.931,33.931,33.931,33.931
25,29.934,,34.902,29.874,31.745,30.054,0.0,2.0,0.0,1.0,,10.0,0.7333,0.6444,0.7833,,0.6944,0.5833,43.131,43.131,43.131,,43.131,43.131,,29.727,30.597,38.048,26.187,29.387,33.931,33.931,33.931,33.931,,33.931
26,31.608,,35.158,31.033,32.422,28.735,2.0,2.0,2.0,0.0,,8.0,0.7333,0.7277,0.7333,,0.8444,0.5277,43.131,43.131,43.131,,43.131,43.131,,29.898,30.597,37.477,27.955,31.170,33.931,33.931,33.931,33.931,,33.931
27,31.791,,33.651,30.815,31.436,29.788,2.0,1.0,4.0,0.0,,5.0,0.7333,0.7,0.6722,,0.7611,0.7,43.646,43.131,44.527,,43.646,43.131,,28.855,30.597,41.032,27.169,29.974,33.931,33.931,33.931,33.931,,33.931
28,31.622,,36.395,30.813,31.214,29.250,1.0,0.0,3.0,0.0,,10.0,0.7388,0.7,0.7388,,0.7,0.5833,43.131,43.131,43.610,,43.131,43.155,,28.745,30.597,37.985,26.459,28.700,33.931,33.931,33.931,33.931,,33.931
29,30.926,,34.467,30.688,31.000,29.200,1.0,1.0,3.0,1.0,,5.0,0.7333,0.7277,0.6777,,0.7222,0.6722,43.131,43.131,43.131,,43.131,43.131,,29.278,30.597,37.037,26.621,28.754,33.931,33.931,33.931,33.931,,33.931
30,30.056,,34.698,31.113,31.418,29.489,3.0,0.0,3.0,0.0,,5.0,0.7666,0.7277,0.7611,,0.8166,0.5944,43.131,46.602,43.131,,43.131,43.131,,27.572,30.597,36.498,25.302,31.662,33.931,33.931,33.931,33.931,,33.931
31,31.484,,33.872,29.976,31.972,28.376,3.0,2.0,1.0,1.0,,6.0,0.7444,0.6722,0.6833,,0.7722,0.6388,43.131,43.131,43.131,,43.131,44.552,,29.740,30.597,37.363,27.807,29.756,33.931,33.931,33.931,33.931,,33.931
32,31.027,,35.760,30.559,30.896,29.760,1.0,0.0,1.0,7.0,,13.0,0.6888,0.7833,0.75,,0.6666,0.45,43.131,43.646,43.155,,43.131,43.131,,29.252,30.597,36.393,26.682,30.384,33.931,33.931,33.931,33.931,,33.931
33,31.217,,34.856,29.860,30.919,28.832,0.0,0.0,5.0,1.0,,6.0,0.5555,0.7,0.8111,,0.8444,0.6388,43.131,43.131,43.131,,43.131,43.131,,30.761,30.597,36.977,26.200,29.798,33.931,33.931,33.931,33.931,,33.931
34,29.996,,35.651,31.278,31.538,28.688,5.0,2.0,2.0,1.0,,11.0,0.7888,0.6722,0.6833,,0.8222,0.5,43.131,43.131,43.131,,43.131,43.131,,26.699,30.597,35.715,29.062,31.747,33.931,33.931,33.931,33.931,,33.931
35,32.128,,34.643,29.146,31.001,30.519,1.0,4.0,5.0,0.0,,7.0,0.65,0.7555,0.8,,0.8111,0.5555,43.131,43.131,43.131,,43.131,43.131,,30.258,30.597,36.101,25.276,30.260,33.931,33.931,33.931,33.931,,33.931
36,30.693,,34.897,31.628,31.864,28.298,4.0,2.0,2.0,0.0,,4.0,0.7277,0.7,0.6222,,0.8444,0.6666,43.131,43.131,43.131,,43.131,43.131,,30.848,30.597,34.756,28.437,28.939,33.931,33.931,33.931,33.931,,33.931
37,30.664,,32.719,31.147,31.320,30.474,1.0,0.0,2.0,2.0,,9.0,0.7611,0.7555,0.6777,,0.7111,0.5888,43.131,43.131,43.131,,43.131,43.131,,29.917,30.597,37.790,25.090,30.302,33.931,33.931,33.931,33.931,,33.931
38,31.478,,35.983,30.601,32.515,27.460,2.0,3.0,4.0,1.0,,7.0,0.6666,0.7,0.7333,,0.8166,0.5555,43.131,43.131,43.131,,43.131,43.131,,28.218,30.597,36.219,26.032,29.596,33.931,33.931,33.931,33.931,,33.931
39,30.228,,33.749,28.895,31.066,29.197,4.0,1.0,2.0,1.0,,8.0,0.7611,0.7277,0.6722,,0.75,0.5833,43.131,43.131,43.131,,43.131,43.464,,28.276,30.597,36.890,26.446,30.888,33.931,33.931,33.931,33.931,,33.931
40,31.929,,35.211,30.446,31.214,29.521,1.0,2.0,5.0,0.0,,7.0,0.6444,0.7,0.7222,,0.8388,0.5888,43.783,43.131,43.131,,43.131,43.131,,28.475,30.597,36.744,28.712,28.378,33.931,33.931,33.931,33.931,,33.931
41,29.936,,34.263,29.384,30.560,30.533,2.0,0.0,1.0,0.0,,7.0,0.8111,0.7277,0.7555,,0.7555,0.6166,43.131,43.131,43.131,,43.131,43.155,,31.001,30.597,38.015,29.894,31.165,33.931,33.931,33.931,33.931,,33.931
42,31.183,,34.957,31.440,31.253,30.671,4.0,2.0,3.0,3.0,,9.0,0.7611,0.7,0.7055,,0.7055,0.5555,43.131,43.131,43.131,,43.131,43.131,,29.557,30.597,37.212,29.378,31.164,33.931,33.931,33.931,33.931,,33.931
43,31.789,,35.550,30.876,31.549,30.103,2.0,0.0,2.0,2.0,,7.0,0.7722,0.7555,0.7055,,0.7944,0.5555,43.131,43.131,43.131,,43.131,43.131,,32.088,30.597,36.144,27.515,32.541,33.931,33.931,33.931,33.931,,33.931
44,31.641,,34.198,32.276,31.929,30.018,2.0,2.0,1.0,1.0,,4.0,0.7555,0.7277,0.7,,0.7888,0.7,43.131,43.131,43.131,,43.131,43.131,,29.391,30.597,37.532,27.611,29.716,33.931,33.931,33.931,33.931,,33.931
45,31.072,,34.586,30.581,31.505,29.354,1.0,0.0,0.0,1.0,,5.0,0.7833,0.7,0.7555,,0.7055,0.6111,43.131,43.131,43.131,,43.131,43.131,,29.513,30.597,37.730,27.352,30.366,33.931,33.931,33.931,33.931,,33.931
46,30.895,,34.555,30.294,30.578,29.382,2.0,0.0,4.0,2.0,,4.0,0.7333,0.7277,0.8055,,0.7277,0.6444,43.131,43.131,43.131,,43.131,43.131,,30.577,30.597,37.168,29.396,31.987,33.931,33.931,33.931,33.931,,33.931
47,32.529,,35.240,30.578,31.502,30.877,2.0,0.0,1.0,0.0,,4.0,0.7277,0.7277,0.7222,,0.7777,0.5555,43.131,43.131,43.131,,43.131,43.131,,30.043,30.597,37.992,28.864,29.589,33.931,33.931,33.931,33.931,,33.931
48,31.292,,34.465,31.098,31.058,30.457,3.0,2.0,1.0,1.0,,5.0,0.7777,0.7555,0.7,,0.7333,0.6722,43.131,43.131,43.131,,43.131,43.131,,30.217,30.597,37.016,28.056,32.047,33.931,33.931,33.931,33.931,,33.931
49,32.857,,34.628,30.969,30.715,29.889,3.0,1.0,5.0,3.0,,4.0,0.6444,0.7833,0.7277,,0.7833,0.6722,43.646,43.131,43.131,,43.131,43.131,,27.245,30.597,37.363,30.858,30.965,33.931,33.931,33.931,33.931,,33.931
50,31.178,,33.420,30.043,30.368,31.236,2.0,0.0,5.0,3.0,,2.0,0.6722,0.7555,0.7611,,0.65,0.6722,43.131,43.131,43.131,,43.131,43.131,,28.143,30.597,38.718,28.386,28.439,33.931,33.931,33.931,33.931,,33.931
51,30.321,,35.394,30.534,30.617,30.439,0.0,1.0,5.0,3.0,,5.0,0.7055,0.7555,0.6888,,0.7333,0.6111,43.131,43.131,43.131,,43.131,43.131,,30.045,30.597,36.610,27.914,31.624,33.931,33.931,33.931,33.931,,33.931
52,31.856,,33.343,30.563,31.743,30.108,5.0,0.0,4.0,4.0,,8.0,0.7277,0.7833,0.6777,,0.6944,0.6166,43.131,43.131,43.131,,43.131,43.131,,30.904,30.597,37.188,28.742,31.928,33.931,33.931,33.931,33.931,,33.931
53,31.223,,35.228,32.108,31.846,30.742,3.0,0.0,1.0,2.0,,7.0,0.6611,0.6444,0.7,,0.6777,0.5333,43.131,43.131,43.131,,43.131,43.155,,30.145,30.597,37.577,28.773,31.272,33.931,33.931,33.931,33.931,,33.931
54,32.156,,35.017,30.812,31.430,30.614,3.0,0.0,4.0,6.0,,7.0,0.6888,0.7,0.7888,,0.6833,0.6166,43.131,43.131,43.131,,43.131,43.131,,28.008,30.597,38.353,23.967,31.575,33.931,33.931,33.931,33.931,,33.931
55,31.151,,35.084,30.244,31.765,27.637,2.0,0.0,3.0,1.0,,8.0,0.7555,0.7,0.7944,,0.7722,0.5611,43.131,43.131,43.131,,43.131,43.131,,28.806,30.597,37.090,28.315,28.572,33.931,33.931,33.931,33.931,,33.931
56,29.234,,34.498,29.876,31.364,30.005,2.0,2.0,3.0,0.0,,6.0,0.7888,0.7833,0.6722,,0.7555,0.5555,43.131,43.131,43.131,,43.131,43.131,,29.300,30.597,36.328,27.153,32.113,33.931,33.931,33.931,33.931,,33.931
57,32.415,,33.874,30.954,31.090,29.695,8.0,1.0,5.0,3.0,,9.0,0.7055,0.7555,0.6055,,0.7111,0.5611,43.131,43.131,43.131,,43.131,43.131,,29.696,30.597,36.632,25.808,27.394,33.931,33.931,33.931,33.931,,33.931
58,29.350,,34.023,31.567,32.009,28.949,5.0,2.0,0.0,2.0,,5.0,0.7611,0.7277,0.7333,,0.7833,0.6722,43.131,43.131,43.131,,43.131,43.131,,27.892,30.597,36.985,29.114,28.004,33.931,33.931,33.931,33.931,,33.931
59,30.405,,35.626,29.727,31.100,30.436,0.0,1.0,2.0,1.0,,11.0,0.7777,0.7555,0.7722,,0.7888,0.4444,45.377,43.131,43.131,,43.783,43.131,,29.471,30.597,38.330,27.203,29.238,33.931,33.931,33.931,33.931,,33.931
60,30.576,,34.744,30.571,30.916,29.120,0.0,2.0,6.0,2.0,,7.0,0.65,0.7833,0.7833,,0.7444,0.5555,43.131,43.131,43.131,,43.131,43.131,,28.059,30.597,38.014,26.839,28.718,33.931,33.931,33.931,33.931,,33.931
61,30.810,,34.723,30.081,31.790,29.434,3.0,0.0,2.0,1.0,,7.0,0.7555,0.7555,0.7611,,0.8111,0.6166,43.131,43.131,43.783,,43.131,43.131,,26.558,30.597,37.882,30.449,30.252,33.931,33.931,33.931,33.931,,33.931
62,30.659,,36.320,29.241,31.113,31.170,0.0,3.0,2.0,6.0,,9.0,0.7833,0.7277,0.7666,,0.6777,0.5833,43.131,43.131,43.131,,43.131,43.131,,31.957,30.597,35.716,28.229,28.980,33.931,33.931,33.931,33.931,,33.931
63,30.483,,34.574,32.307,30.933,30.559,3.0,0.0,2.0,4.0,,9.0,0.7555,0.7277,0.7055,,0.7055,0.5333,43.131,43.131,43.131,,43.131,43.131,,29.558,30.597,38.623,28.153,32.878,33.931,33.931,33.931,33.931,,33.931
64,32.680,,36.070,30.900,31.456,30.303,2.0,2.0,4.0,0.0,,10.0,0.6166,0.7555,0.6611,,0.7888,0.5555,43.131,43.131,43.131,,43.131,43.131,,29.513,30.597,36.721,30.456,28.835,33.931,33.931,33.931,33.931,,33.931
65,30.413,,34.079,31.288,30.859,31.490,3.0,0.0,3.0,6.0,,7.0,0.7222,0.8111,0.6944,,0.6777,0.5888,43.131,43.131,43.131,,43.131,43.131,,30.292,30.597,38.805,29.594,30.937,33.931,33.931,33.931,33.931,,33.931
66,31.833,,35.867,31.603,30.926,30.843,3.0,1.0,7.0,2.0,,9.0,0.6222,0.8388,0.7555,,0.7055,0.5833,43.131,43.131,43.131,,43.701,43.131,,29.960,30.597,39.631,26.523,30.061,33.931,33.931,33.931,33.931,,33.931
67,30.734,,35.769,31.382,31.325,29.351,2.0,2.0,3.0,4.0,,7.0,0.7333,0.7,0.7277,,0.7055,0.6111,43.131,43.131,43.131,,43.131,43.131,,28.925,30.597,37.896,27.700,29.358,33.931,33.931,33.931,33.931,,33.931
68,29.880,,34.363,30.674,31.031,30.430,1.0,1.0,5.0,3.0,,9.0,0.7055,0.7833,0.7055,,0.6777,0.5833,43.131,43.131,43.131,,43.131,43.131,,31.002,30.597,37.793,28.780,31.521,33.931,33.931,33.931,33.931,,33.931
69,32.961,,35.136,30.886,30.716,30.853,0.0,0.0,3.0,4.0,,6.0,0.6166,0.7277,0.7833,,0.6777,0.6388,43.131,43.131,43.131,,43.131,43.131,,27.840,30.597,37.657,25.863,26.940,33.931,33.931,33.931,33.931,,33.931
70,29.433,,35.403,29.437,30.724,29.168,4.0,1.0,5.0,1.0,,6.0,0.7055,0.8111,0.7277,,0.7888,0.5,43.131,43.131,43.131,,43.131,43.131,,28.380,30.597,38.502,28.396,31.614,33.931,33.931,33.931,33.931,,33.931
71,31.188,,35.652,30.137,31.683,30.317,1.0,3.0,3.0,3.0,,9.0,0.7555,0.7277,0.7777,,0.7277,0.5555,43.131,43.131,43.131,,43.131,43.131,,27.221,30.597,38.309,28.343,31.005,33.931,33.931,33.931,33.931,,33.931
72,31.240,,34.777,29.424,30.823,30.457,1.0,0.0,2.0,4.0,,5.0,0.7888,0.7833,0.8111,,0.7333,0.6666,43.131,43.131,45.345,,43.131,43.131,,29.731,30.597,37.161,26.509,32.188,33.931,33.931,33.931,33.931,,33.931
73,32.398,,34.616,31.457,31.518,28.859,1.0,0.0,2.0,2.0,,5.0,0.7611,0.7,0.7388,,0.8,0.5833,43.131,43.131,46.949,,43.783,43.131,,30.950,30.597,38.092,26.059,29.589,33.931,33.931,33.931,33.931,,33.931
74,30.975,,34.766,31.561,30.702,29.245,1.0,0.0,2.0,1.0,,5.0,0.7111,0.8111,0.7277,,0.7888,0.5833,43.131,43.131,43.131,,43.155,43.131,,31.440,30.597,37.554,29.696,29.269,33.931,33.931,33.931,33.931,,33.931
75,30.387,,34.633,32.279,30.394,31.490,4.0,0.0,2.0,6.0,,8.0,0.7055,0.8111,0.7333,,0.6444,0.5333,43.131,43.131,43.155,,43.646,43.131,,27.707,30.597,35.291,27.485,27.903,33.931,33.931,33.931,33.931,,33.931
76,29.954,,32.813,29.267,31.870,29.316,2.0,1.0,2.0,0.0,,4.0,0.7722,0.6444,0.7388,,0.7333,0.6722,43.646,43.131,43.131,,43.131,43.155,,30.054,30.597,36.360,27.066,30.528,33.931,33.931,33.931,33.931,,33.931
77,31.819,,35.333,30.210,31.446,29.926,1.0,4.0,0.0,0.0,,8.0,0.7333,0.6722,0.7833,,0.7888,0.5055,43.783,43.131,43.473,,43.131,43.131,,31.083,30.597,38.131,28.621,31.861,33.931,33.931,33.931,33.931,,33.931
78,31.196,,35.355,31.062,31.496,30.457,1.0,2.0,2.0,5.0,,11.0,0.7555,0.6722,0.7833,,0.6777,0.5222,43.131,43.131,43.131,,43.131,43.131,,29.912,30.597,37.000,28.270,28.194,33.931,33.931,33.931,33.931,,33.931
79,29.523,,34.467,31.504,31.330,30.341,3.0,0.0,2.0,4.0,,7.0,0.7555,0.7277,0.6777,,0.7055,0.6166,43.131,43.131,43.131,,43.131,43.131,,30.813,30.597,35.697,29.626,30.859,33.931,33.931,33.931,33.931,,33.931
80,31.513,,33.612,30.742,30.992,30.511,2.0,0.0,1.0,2.0,,3.0,0.7333,0.7277,0.7555,,0.7166,0.7555,43.131,43.131,43.131,,43.131,43.131,,28.848,30.597,37.411,26.219,30.724,33.931,33.931,33.931,33.931,,33.931
81,31.203,,35.188,29.605,31.377,28.753,1.0,1.0,0.0,0.0,,9.0,0.7555,0.7833,0.7333,,0.8111,0.5555,43.131,43.131,43.131,,43.131,43.131,,30.485,30.597,39.541,26.691,29.498,33.931,33.931,33.931,33.931,,33.931
82,30.742,,36.054,31.082,31.221,29.713,3.0,0.0,4.0,2.0,,7.0,0.6777,0.7555,0.6777,,0.7611,0.5833,43.131,43.131,43.131,,43.131,43.131,,29.165,30.597,38.274,25.616,29.872,33.931,33.931,33.931,33.931,,33.931
83,31.139,,34.806,30.729,31.620,28.875,4.0,0.0,4.0,0.0,,5.0,0.6722,0.7277,0.7,,0.8444,0.6166,43.131,43.131,43.131,,44.820,43.131,,28.800,30.597,37.745,26.953,30.660,33.931,33.931,33.931,33.931,,33.931
84,31.038,,34.898,30.545,31.284,30.290,3.0,0.0,3.0,0.0,,8.0,0.7333,0.7,0.7555,,0.8166,0.6166,43.131,43.131,43.131,,43.131,43.131,,30.564,30.597,37.470,27.997,30.687,33.931,33.931,33.931,33.931,,33.931
85,31.919,,35.172,30.992,31.743,29.408,4.0,0.0,6.0,0.0,,10.0,0.7055,0.7277,0.7055,,0.8444,0.5055,43.131,43.780,43.131,,43.131,43.131,,27.866,30.597,37.658,26.402,28.801,33.931,33.931,33.931,33.931,,33.931
86,30.342,,33.667,29.373,31.896,29.155,1.0,0.0,4.0,1.0,,3.0,0.6611,0.7,0.8166,,0.7888,0.7555,43.131,43.131,43.131,,43.131,43.131,,28.636,30.597,36.539,27.925,31.345,33.931,33.931,33.931,33.931,,33.931
87,32.439,,34.271,30.100,31.484,30.305,1.0,1.0,3.0,1.0,,8.0,0.6777,0.6722,0.7388,,0.7611,0.6166,43.131,43.131,43.131,,43.131,43.131,,28.696,30.597,37.299,27.416,33.183,33.931,33.931,33.931,33.931,,33.931
88,32.619,,34.108,30.034,31.601,29.837,3.0,0.0,5.0,0.0,,6.0,0.7,0.7,0.7888,,0.7833,0.6444,43.155,43.131,43.131,,43.131,43.155,,31.517,30.597,38.494,25.544,30.846,33.931,33.931,33.931,33.931,,33.931
89,32.116,,35.485,31.612,31.274,28.080,6.0,2.0,5.0,2.0,,8.0,0.5944,0.7555,0.6777,,0.8166,0.5555,43.131,43.131,43.131,,43.131,43.131,,28.198,30.597,37.147,27.562,30.317,33.931,33.931,33.931,33.931,,33.931
90,31.650,,33.992,29.540,32.309,29.179,0.0,2.0,4.0,1.0,,7.0,0.6388,0.7555,0.8388,,0.8444,0.6444,43.131,43.131,43.131,,43.131,43.131,,28.199,30.597,37.574,25.478,31.944,33.931,33.931,33.931,33.931,,33.931
91,32.189,,34.947,30.392,31.253,28.474,1.0,0.0,6.0,0.0,,4.0,0.65,0.7277,0.7111,,0.8388,0.5888,43.131,43.131,43.131,,43.646,43.131,,30.300,30.597,37.959,27.654,29.507,33.931,33.931,33.931,33.931,,33.931
92,30.029,,35.102,30.723,32.057,29.741,7.0,0.0,2.0,3.0,,8.0,0.7777,0.7277,0.6777,,0.7611,0.5333,43.131,43.131,43.131,,43.131,43.131,,29.181,30.597,37.547,26.515,30.556,33.931,33.931,33.931,33.931,,33.931
93,31.157,,34.706,30.986,30.885,28.910,2.0,2.0,2.0,2.0,,7.0,0.6277,0.7,0.7611,,0.7944,0.6444,43.131,43.131,43.131,,43.131,43.131,,28.643,30.597,37.650,28.738,29.314,33.931,33.931,33.931,33.931,,33.931
94,30.265,,35.429,30.297,30.688,30.200,0.0,1.0,0.0,2.0,,12.0,0.7888,0.7833,0.7555,,0.7611,0.4444,43.131,43.131,43.131,,43.131,43.131,,29.528,30.597,35.949,29.200,31.246,33.931,33.931,33.931,33.931,,33.931
95,31.708,,34.094,30.640,31.670,30.865,2.0,0.0,3.0,3.0,,7.0,0.7055,0.7555,0.7111,,0.7333,0.6,43.131,43.131,43.131,,43.131,43.131,,29.116,30.597,36.517,27.911,29.429,33.931,33.931,33.931,33.931,,33.931
96,29.973,,34.939,30.143,31.477,29.978,1.0,0.0,4.0,2.0,,7.0,0.7111,0.7833,0.7333,,0.7277,0.5611,43.131,43.131,43.131,,43.131,43.131,,28.713,30.597,35.946,25.816,28.722,33.931,33.931,33.931,33.931,,33.931
