Generation,elite average,elite clones,elite diversity,elite max,elite parentsAvg,roulette average,roulette clones,roulette diversity,roulette max,roulette parentsAvg,squared average,squared clones,squared diversity,squared max,squared parentsAvg,
57,31.801,6.0,0.35,35.999,29.855,31.764,6.0,0.3416,34.902,27.474,31.641,6.0,0.325,38.748,29.307
58,31.929,6.0,0.3583,35.847,29.855,31.560,6.0,0.3333,37.512,26.672,31.470,6.0,0.3416,40.673,28.748
59,33.054,6.0,0.3416,43.415,29.855,31.408,6.0,0.3333,32.556,28.338,32.066,6.0,0.3333,37.918,28.338
60,32.382,6.0,0.3333,36.357,29.855,31.119,6.0,0.3416,34.872,26.641,31.508,6.0,0.3333,43.219,26.909
61,31.860,6.0,0.3,40.985,29.855,31.050,6.0,0.3416,32.787,26.974,30.985,6.0,0.3333,32.556,27.878
62,32.531,6.0,0.375,37.086,29.855,31.396,6.0,0.325,33.220,29.102,31.321,6.0,0.3333,35.409,29.166
63,31.780,6.0,0.3,40.861,29.855,31.823,6.0,0.3166,38.204,27.059,32.084,6.0,0.3333,37.188,28.550
64,32.149,6.0,0.325,38.913,29.855,32.372,6.0,0.3416,42.483,29.805,32.282,6.0,0.325,36.146,29.378
65,31.684,6.0,0.35,35.066,29.855,31.386,6.0,0.3333,38.209,28.299,32.257,6.0,0.3083,40.422,28.417
66,31.506,6.0,0.325,33.200,29.855,31.486,6.0,0.3333,32.556,28.958,31.242,6.0,0.325,32.556,29.050
67,31.596,6.0,0.3083,33.144,29.855,31.290,6.0,0.3166,34.449,28.102,31.554,6.0,0.325,38.689,29.586
68,31.800,6.0,0.3333,35.440,29.855,31.726,6.0,0.3083,38.167,28.088,31.660,6.0,0.3333,34.396,28.152
69,32.025,6.0,0.3583,37.009,29.855,31.571,6.0,0.325,35.124,27.315,31.350,6.0,0.325,33.352,28.485
70,31.459,6.0,0.3916,33.983,29.855,31.068,6.0,0.325,32.556,27.334,31.478,6.0,0.3416,34.600,28.262
71,31.198,6.0,0.3166,34.157,29.855,31.279,6.0,0.3083,33.930,28.369,31.379,6.0,0.3166,35.024,28.426
72,32.174,6.0,0.3416,37.482,29.855,32.588,6.0,0.3166,38.836,27.593,31.574,6.0,0.35,35.229,29.529
73,32.000,6.0,0.35,36.281,29.855,31.687,6.0,0.3416,37.994,28.946,31.749,6.0,0.35,39.158,28.695
74,31.803,6.0,0.325,37.005,29.855,31.834,6.0,0.3166,38.359,29.076,31.833,6.0,0.3166,36.869,29.076
75,31.672,6.0,0.35,36.123,29.855,31.831,6.0,0.325,36.650,28.187,31.214,6.0,0.3083,34.530,30.156
76,32.118,6.0,0.3166,39.044,29.855,31.486,6.0,0.325,35.925,29.736,32.088,6.0,0.3083,38.400,30.612
77,32.029,6.0,0.3583,38.430,29.855,32.648,6.0,0.325,43.231,28.417,32.421,6.0,0.325,45.347,29.788
78,32.318,6.0,0.3083,37.484,29.855,31.980,6.0,0.3416,40.039,28.636,31.649,6.0,0.3583,33.038,28.636
79,31.704,6.0,0.3583,36.940,29.855,31.543,6.0,0.3583,40.129,26.798,31.648,6.0,0.3333,37.887,27.856
80,31.604,6.0,0.3416,37.679,29.855,32.116,6.0,0.3583,38.723,29.051,32.093,6.0,0.3666,38.723,29.326
81,31.444,6.0,0.3416,35.136,29.855,31.752,6.0,0.3416,36.033,28.266,31.536,6.0,0.3583,35.102,28.847
82,31.421,6.0,0.3166,36.277,29.855,31.702,6.0,0.325,37.430,28.397,31.378,6.0,0.35,33.501,29.098
83,31.995,6.0,0.3583,35.637,29.855,32.618,6.0,0.2916,41.965,28.215,31.331,6.0,0.3416,36.555,29.092
84,31.405,6.0,0.3333,34.302,29.855,31.642,6.0,0.3416,37.209,28.269,31.339,6.0,0.3166,37.301,28.599
85,32.854,6.0,0.3583,41.928,29.855,32.030,6.0,0.325,38.745,28.211,31.787,6.0,0.3,38.155,28.147
86,31.522,6.0,0.3166,37.729,29.855,31.641,6.0,0.325,37.493,28.769,31.391,6.0,0.325,37.725,28.769
87,32.051,6.0,0.2916,40.335,29.855,31.766,6.0,0.35,37.821,27.597,31.548,6.0,0.3333,36.276,29.355
88,32.773,6.0,0.35,42.446,29.855,31.968,6.0,0.325,39.263,28.477,32.021,6.0,0.3083,39.125,28.753
89,31.858,6.0,0.325,34.956,29.855,31.911,6.0,0.3333,39.646,27.182,32.201,6.0,0.325,42.919,28.118
90,31.486,6.0,0.3333,36.332,29.855,31.864,6.0,0.325,33.564,28.792,32.249,6.0,0.325,36.993,28.759
91,31.852,6.0,0.35,36.395,29.855,31.492,6.0,0.3333,36.679,28.243,31.265,6.0,0.3166,33.566,28.243
92,31.503,6.0,0.3333,34.007,29.855,31.331,6.0,0.3083,34.382,28.314,31.494,6.0,0.3666,32.839,30.180
93,31.384,6.0,0.3416,34.739,29.855,31.705,6.0,0.3666,33.829,29.709,31.042,6.0,0.3166,32.556,29.558
94,31.478,6.0,0.35,33.281,29.855,32.484,6.0,0.3333,39.526,28.530,32.635,6.0,0.35,37.434,29.379
95,32.262,6.0,0.3166,44.931,29.855,31.646,6.0,0.325,35.655,28.981,31.893,6.0,0.3666,43.017,29.169
96,32.295,6.0,0.3666,37.581,29.855,32.828,6.0,0.3416,39.303,26.810,32.220,6.0,0.3666,34.700,27.463
97,32.055,6.0,0.3583,35.137,29.855,31.946,6.0,0.35,41.089,27.709,31.546,6.0,0.3166,36.016,27.773
98,33.069,6.0,0.3416,42.994,29.855,31.523,6.0,0.3333,32.556,28.579,31.555,6.0,0.3333,35.161,30.135
99,31.481,6.0,0.3333,36.912,29.855,32.161,6.0,0.3416,41.120,27.786,32.645,6.0,0.3666,40.066,28.441
100,31.796,6.0,0.3333,42.218,29.855,30.898,6.0,0.3416,32.556,27.384,30.859,6.0,0.3416,32.556,27.384
101,31.384,6.0,0.3583,32.556,29.855,31.615,6.0,0.325,34.235,27.978,31.869,6.0,0.325,35.368,29.044
102,31.850,6.0,0.3583,36.253,29.855,31.309,6.0,0.3083,32.669,28.173,31.694,6.0,0.3416,36.665,29.345
103,32.138,6.0,0.325,35.069,29.855,31.123,6.0,0.325,32.556,28.110,31.845,6.0,0.3416,38.258,27.923
104,32.267,6.0,0.3166,40.482,29.855,31.255,6.0,0.3333,32.556,27.317,31.044,6.0,0.3416,33.284,27.223
105,31.629,6.0,0.3583,34.384,29.855,32.005,6.0,0.3416,37.301,28.738,31.694,6.0,0.3666,33.473,28.965
106,31.667,6.0,0.3333,34.363,29.855,32.672,6.0,0.3416,40.097,26.914,32.501,6.0,0.3333,39.315,28.460
107,31.783,6.0,0.3166,40.487,29.855,32.129,6.0,0.35,40.974,29.122,32.293,6.0,0.325,38.693,28.925
108,32.350,6.0,0.375,40.183,29.855,32.056,6.0,0.3333,38.321,28.882,31.747,6.0,0.3666,34.528,29.258
109,31.708,6.0,0.325,36.407,29.855,32.490,6.0,0.35,36.548,26.813,32.334,6.0,0.325,41.177,27.100
110,32.451,6.0,0.3333,40.307,29.855,32.057,6.0,0.35,35.769,29.584,32.172,6.0,0.35,39.827,29.584
111,31.951,6.0,0.325,36.822,29.855,32.267,6.0,0.35,36.330,30.153,32.591,6.0,0.35,40.665,29.299
112,32.814,6.0,0.35,41.554,29.855,31.711,6.0,0.3166,36.975,27.769,31.460,6.0,0.35,36.494,28.673
113,31.918,6.0,0.3333,41.087,29.855,31.343,6.0,0.325,35.083,27.763,32.162,6.0,0.325,40.322,28.456
114,31.990,6.0,0.3333,34.370,29.855,32.137,6.0,0.3333,41.282,27.048,31.267,6.0,0.35,32.556,27.717
